assembled_genome_acc	organism_name	infraspecific_name	genome_assembly_id	lineage	taxonomy_id	bco_id	schema_version	analysis_platform	analysis_platform_object_id	ngs_read_file_source	genomic_section	num_chromosomes	num_genes	num_segments	assembly_gc_content	length	genome_coverage	n50	n75	n90	l50	l75	ref_genome_acc	query_coverage_against_reference	percent_identity_against_reference	percent_reads_unaligned	assembly_type	assembly_level	assembly_score	reference_coverage_against_query
NZ_CP044108.1	Dermabacter vaginalis	strain=FDAARGOS_640	GCA_008693925.1	cellular organisms; Bacteria; Terrabacteria group; Actinomycetota; Actinomycetes; Micrococcales; Dermabacteraceae; Dermabacter	1630135	ARGOS_000038	v1.0	NCBI	4720881	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/008/693/925/GCA_008693925.1_ASM869392v1_genomic.gbff.gz	CP044108.1	1	-	1	63	2289305	-	2289305	2289305	2289305	1	-	GCF_008693925.1	-	-	-	haploid	Complete Genome	-	-
NZ_CP068484.1	Dermacoccus nishinomiyaensis	strain=FDAARGOS_1119	GCA_016766835.1	cellular organisms; Bacteria; Terrabacteria group; Actinomycetota; Actinomycetes; Micrococcales; Dermacoccaceae; Dermacoccus	1274	ARGOS_000038	v1.0	NCBI	9194361	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/766/835/GCA_016766835.1_ASM1676683v1_genomic.gbff.gz	ANONYMOUS	1	-	1	69	3072433	-	3072433	3072433	3072433	1	-	GCF_016766835.1	-	-	-	haploid	Chromosome	-	-
NZ_CP022038.2	Jonesia denitrificans	strain=FDAARGOS_301	GCA_002209145.2	cellular organisms; Bacteria; Terrabacteria group; Actinomycetota; Actinomycetes; Micrococcales; Jonesiaceae; Jonesia	43674	ARGOS_000038	v1.0	NCBI	1621061	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/209/145/GCA_002209145.2_ASM220914v2_genomic.gbff.gz	CP022038.2	1	-	1	58.5	2788798	-	2788798	2788798	2788798	1	-	GCF_002209145.2	-	-	-	haploid	Complete Genome	-	-
NZ_CP069495.1	Kytococcus sedentarius	strain=FDAARGOS_1200	GCA_016889285.1	cellular organisms; Bacteria; Terrabacteria group; Actinomycetota; Actinomycetes; Micrococcales; Kytococcaceae; Kytococcus	1276	ARGOS_000038	v1.0	NCBI	9288981	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/889/285/GCA_016889285.1_ASM1688928v1_genomic.gbff.gz	CP069495.1	1	-	1	72	2448756	-	2448756	2448756	2448756	1	-	GCF_016889285.1	-	-	-	haploid	Complete Genome	-	-
NZ_CP066015.1	Kytococcus sedentarius	strain=FDAARGOS_1061	GCA_016127495.1	cellular organisms; Bacteria; Terrabacteria group; Actinomycetota; Actinomycetes; Micrococcales; Kytococcaceae; Kytococcus	1276	ARGOS_000038	v1.0	NCBI	8871421	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/127/495/GCA_016127495.1_ASM1612749v1_genomic.gbff.gz	ANONYMOUS	1	-	1	71.5	2783568	-	2783568	2783568	2783568	1	-	GCF_016127495.1	-	-	-	haploid	Complete Genome	-	-
NZ_CP022039.2	Kocuria rhizophila	strain=FDAARGOS_302	GCA_002208685.2	cellular organisms; Bacteria; Terrabacteria group; Actinomycetota; Actinomycetes; Micrococcales; Micrococcaceae; Kocuria	72000	ARGOS_000038	v1.0	NCBI	1620561	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/208/685/GCA_002208685.2_ASM220868v2_genomic.gbff.gz	CP022039.2	1	-	1	71	2697877	-	2697877	2697877	2697877	1	-	GCF_002208685.2	-	-	-	haploid	Complete Genome	-	-
NZ_CP066288.1	Micrococcus luteus	strain=FDAARGOS_1034	GCA_016403245.1	cellular organisms; Bacteria; Terrabacteria group; Actinomycetota; Actinomycetes; Micrococcales; Micrococcaceae; Micrococcus	1270	ARGOS_000038	v1.0	NCBI	9009341	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/403/245/GCA_016403245.1_ASM1640324v1_genomic.gbff.gz	CP066288.1	1	-	1	73	2539835	-	2539835	2539835	2539835	1	-	GCF_016403245.1	-	-	-	haploid	Chromosome	-	-
NZ_CP046319.1	Micrococcus luteus	strain=FDAARGOS_677	GCA_009730415.1	cellular organisms; Bacteria; Terrabacteria group; Actinomycetota; Actinomycetes; Micrococcales; Micrococcaceae; Micrococcus	1270	ARGOS_000038	v1.0	NCBI	5379091	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/730/415/GCA_009730415.1_ASM973041v1_genomic.gbff.gz	CP046319.1	1	-	1	73	2478263	-	2478263	2478263	2478263	1	-	GCF_009730415.1	-	-	-	haploid	Complete Genome	-	-
NZ_PDEF01000001.1	Micrococcus luteus	strain=FDAARGOS_406	GCA_002554275.1	cellular organisms; Bacteria; Terrabacteria group; Actinomycetota; Actinomycetes; Micrococcales; Micrococcaceae; Micrococcus	1270	ARGOS_000038	v1.0	NCBI	1329851	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/554/275/GCA_002554275.1_ASM255427v1_genomic.gbff.gz	pRIID_111.contig.0	0	-	1	-	-	-	-	-	-	-	-	GCF_002554275.1	-	-	-	haploid	Contig	-	-
NZ_NJFJ02000001.1	Micrococcus sp. FDAARGOS_333	strain=FDAARGOS_333	GCA_002206575.2	cellular organisms; Bacteria; Terrabacteria group; Actinomycetota; Actinomycetes; Micrococcales; Micrococcaceae; Micrococcus; unclassified Micrococcus	1930558	ARGOS_000038	v1.0	NCBI	1530871	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/206/575/GCA_002206575.2_ASM220657v2_genomic.gbff.gz	scf7180000000002_quiver_pilon	0	-	1	-	-	-	-	-	-	-	-	GCF_002206575.2	-	-	-	haploid	Contig	-	-
NZ_CP068102.1	Rothia aeria	strain=FDAARGOS_1137	GCA_016726365.1	cellular organisms; Bacteria; Terrabacteria group; Actinomycetota; Actinomycetes; Micrococcales; Micrococcaceae; Rothia	172042	ARGOS_000038	v1.0	NCBI	9169981	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/726/365/GCA_016726365.1_ASM1672636v1_genomic.gbff.gz	CP068102.1	1	-	1	57	2583917	-	2583917	2583917	2583917	1	-	GCF_016726365.1	-	-	-	haploid	Complete Genome	-	-
NZ_CP066078.1	Rothia kristinae	strain=FDAARGOS_1001	GCA_016128175.1	cellular organisms; Bacteria; Terrabacteria group; Actinomycetota; Actinomycetes; Micrococcales; Micrococcaceae; Rothia	37923	ARGOS_000038	v1.0	NCBI	8871761	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/128/175/GCA_016128175.1_ASM1612817v1_genomic.gbff.gz	CP066078.1	1	-	1	71.5	2513835	-	2513835	2513835	2513835	1	-	GCF_016128175.1	-	-	-	haploid	Complete Genome	-	-
NZ_CP065738.1	Rothia kristinae	strain=FDAARGOS_864	GCA_016028855.1	cellular organisms; Bacteria; Terrabacteria group; Actinomycetota; Actinomycetes; Micrococcales; Micrococcaceae; Rothia	37923	ARGOS_000038	v1.0	NCBI	8820091	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/028/855/GCA_016028855.1_ASM1602885v1_genomic.gbff.gz	CP065738.1	1	-	1	72	2377741	-	2377741	2377741	2377741	1	-	GCF_016028855.1	-	-	-	haploid	Complete Genome	-	-
NZ_CP054018.1	Rothia dentocariosa	strain=FDAARGOS_752	GCA_013267735.1	cellular organisms; Bacteria; Terrabacteria group; Actinomycetota; Actinomycetes; Micrococcales; Micrococcaceae; Rothia	2047	ARGOS_000038	v1.0	NCBI	7233011	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/267/735/GCA_013267735.1_ASM1326773v1_genomic.gbff.gz	CP054018.1	1	-	1	54	2533415	-	2533415	2533415	2533415	1	-	GCF_013267735.1	-	-	-	haploid	Complete Genome	-	-
NZ_CP023510.1	Rothia mucilaginosa	strain=FDAARGOS_369	GCA_002386365.1	cellular organisms; Bacteria; Terrabacteria group; Actinomycetota; Actinomycetes; Micrococcales; Micrococcaceae; Rothia	43675	ARGOS_000038	v1.0	NCBI	1241681	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/386/365/GCA_002386365.1_ASM238636v1_genomic.gbff.gz	CP023510.1	1	-	2	59.5	2369230	-	2369230	2369230	2369230	1	-	GCF_002386365.1	-	-	-	haploid	Complete Genome	-	-
NZ_CP023509.1	Rothia mucilaginosa	strain=FDAARGOS_369	GCA_002386365.1	cellular organisms; Bacteria; Terrabacteria group; Actinomycetota; Actinomycetes; Micrococcales; Micrococcaceae; Rothia	43675	ARGOS_000038	v1.0	NCBI	1241681	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/386/365/GCA_002386365.1_ASM238636v1_genomic.gbff.gz	unnamed	1	-	2	56	39540	-	39540	2369230	2369230	1	-	GCF_002386365.1	-	-	-	haploid	Complete Genome	-	-
NZ_RKKA01000001.1	Arachnia propionica	strain=FDAARGOS_578	GCA_003797385.1	cellular organisms; Bacteria; Terrabacteria group; Actinomycetota; Actinomycetes; Propionibacteriales; Propionibacteriaceae; Arachnia	1750	ARGOS_000038	v1.0	NCBI	2110511	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/797/385/GCA_003797385.1_ASM379738v1_genomic.gbff.gz	unitig_0_quiver_pilon	0	-	1	-	-	-	-	-	-	-	-	GCF_003797385.1	-	-	-	haploid	Contig	-	-
NZ_CP033842.1	Cutibacterium acnes	strain=FDAARGOS_503	GCA_003812785.1	cellular organisms; Bacteria; Terrabacteria group; Actinomycetota; Actinomycetes; Propionibacteriales; Propionibacteriaceae; Cutibacterium	1747	ARGOS_000038	v1.0	NCBI	2113291	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/812/785/GCA_003812785.1_ASM381278v1_genomic.gbff.gz	CP033842.1	1	-	1	60	2494539	-	2494539	2494539	2494539	1	-	GCF_003812785.1	-	-	-	haploid	Complete Genome	-	-
NZ_CP033718.1	Cutibacterium acnes	strain=FDAARGOS_577	GCA_003798465.1	cellular organisms; Bacteria; Terrabacteria group; Actinomycetota; Actinomycetes; Propionibacteriales; Propionibacteriaceae; Cutibacterium	1747	ARGOS_000038	v1.0	NCBI	2111841	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/798/465/GCA_003798465.1_ASM379846v1_genomic.gbff.gz	CP033718.1	1	-	1	60	2495332	-	2495332	2495332	2495332	1	-	GCF_003798465.1	-	-	-	haploid	Complete Genome	-	-
NZ_CP033719.1	Propionibacterium acidifaciens	strain=FDAARGOS_576	GCA_003798325.1	cellular organisms; Bacteria; Terrabacteria group; Actinomycetota; Actinomycetes; Propionibacteriales; Propionibacteriaceae; Propionibacterium	556499	ARGOS_000038	v1.0	NCBI	2111771	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/798/325/GCA_003798325.1_ASM379832v1_genomic.gbff.gz	CP033719.1	1	-	1	70.5	3072768	-	3072768	3072768	3072768	1	-	GCF_003798325.1	-	-	-	haploid	Complete Genome	-	-
NZ_CP069526.1	Amycolatopsis sp. FDAARGOS 1241	strain=FDAARGOS_1241	GCA_016889705.1	cellular organisms; Bacteria; Terrabacteria group; Actinomycetota; Actinomycetes; Pseudonocardiales; Pseudonocardiaceae; Amycolatopsis; unclassified Amycolatopsis	2778070	ARGOS_000038	v1.0	NCBI	9289191	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/889/705/GCA_016889705.1_ASM1688970v1_genomic.gbff.gz	CP069526.1	1	-	2	70.5	9796944	-	9796944	9796944	9796944	1	-	GCF_016889705.1	-	-	-	haploid	Complete Genome	-	-
NZ_CP069527.1	Amycolatopsis sp. FDAARGOS 1241	strain=FDAARGOS_1241	GCA_016889705.1	cellular organisms; Bacteria; Terrabacteria group; Actinomycetota; Actinomycetes; Pseudonocardiales; Pseudonocardiaceae; Amycolatopsis; unclassified Amycolatopsis	2778070	ARGOS_000038	v1.0	NCBI	9289191	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/889/705/GCA_016889705.1_ASM1688970v1_genomic.gbff.gz	unnamed	1	-	2	53.5	1158	-	1158	9796944	9796944	1	-	GCF_016889705.1	-	-	-	haploid	Complete Genome	-	-
NZ_CP070260.1	Streptomyces californicus	strain=FDAARGOS_1210	GCA_016906265.1	cellular organisms; Bacteria; Terrabacteria group; Actinomycetota; Actinomycetes; Streptomycetales; Streptomycetaceae; Streptomyces	67351	ARGOS_000038	v1.0	NCBI	9298741	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/906/265/GCA_016906265.1_ASM1690626v1_genomic.gbff.gz	ANONYMOUS	1	-	3	72.5	7919564	-	7919564	7919564	7919564	1	-	GCF_016906265.1	-	-	-	haploid	Complete Genome	-	-
NZ_CP070261.1	Streptomyces californicus	strain=FDAARGOS_1210	GCA_016906265.1	cellular organisms; Bacteria; Terrabacteria group; Actinomycetota; Actinomycetes; Streptomycetales; Streptomycetaceae; Streptomyces	67351	ARGOS_000038	v1.0	NCBI	9298741	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/906/265/GCA_016906265.1_ASM1690626v1_genomic.gbff.gz	unnamed1	1	-	3	69.5	85024	-	85024	7919564	7919564	1	-	GCF_016906265.1	-	-	-	haploid	Complete Genome	-	-
NZ_CP070262.1	Streptomyces californicus	strain=FDAARGOS_1210	GCA_016906265.1	cellular organisms; Bacteria; Terrabacteria group; Actinomycetota; Actinomycetes; Streptomycetales; Streptomycetaceae; Streptomyces	67351	ARGOS_000038	v1.0	NCBI	9298741	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/906/265/GCA_016906265.1_ASM1690626v1_genomic.gbff.gz	unnamed2	1	-	3	69	216949	-	216949	7919564	7919564	1	-	GCF_016906265.1	-	-	-	haploid	Complete Genome	-	-
NZ_CP070254.1	Streptomyces californicus	strain=FDAARGOS_1213	GCA_016906245.1	cellular organisms; Bacteria; Terrabacteria group; Actinomycetota; Actinomycetes; Streptomycetales; Streptomycetaceae; Streptomyces	67351	ARGOS_000038	v1.0	NCBI	9298731	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/906/245/GCA_016906245.1_ASM1690624v1_genomic.gbff.gz	ANONYMOUS	1	-	6	72.5	7791604	-	7791604	7791604	7791604	1	-	GCF_016906245.1	-	-	-	haploid	Complete Genome	-	-
NZ_CP070255.1	Streptomyces californicus	strain=FDAARGOS_1213	GCA_016906245.1	cellular organisms; Bacteria; Terrabacteria group; Actinomycetota; Actinomycetes; Streptomycetales; Streptomycetaceae; Streptomyces	67351	ARGOS_000038	v1.0	NCBI	9298731	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/906/245/GCA_016906245.1_ASM1690624v1_genomic.gbff.gz	unnamed1	1	-	6	70.5	8422	-	8422	7791604	7791604	1	-	GCF_016906245.1	-	-	-	haploid	Complete Genome	-	-
NZ_CP070256.1	Streptomyces californicus	strain=FDAARGOS_1213	GCA_016906245.1	cellular organisms; Bacteria; Terrabacteria group; Actinomycetota; Actinomycetes; Streptomycetales; Streptomycetaceae; Streptomyces	67351	ARGOS_000038	v1.0	NCBI	9298731	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/906/245/GCA_016906245.1_ASM1690624v1_genomic.gbff.gz	unnamed2	1	-	6	72	8718	-	8718	7791604	7791604	1	-	GCF_016906245.1	-	-	-	haploid	Complete Genome	-	-
NZ_CP070257.1	Streptomyces californicus	strain=FDAARGOS_1213	GCA_016906245.1	cellular organisms; Bacteria; Terrabacteria group; Actinomycetota; Actinomycetes; Streptomycetales; Streptomycetaceae; Streptomyces	67351	ARGOS_000038	v1.0	NCBI	9298731	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/906/245/GCA_016906245.1_ASM1690624v1_genomic.gbff.gz	unnamed3	1	-	6	69.5	264866	-	264866	7791604	7791604	1	-	GCF_016906245.1	-	-	-	haploid	Complete Genome	-	-
NZ_CP070258.1	Streptomyces californicus	strain=FDAARGOS_1213	GCA_016906245.1	cellular organisms; Bacteria; Terrabacteria group; Actinomycetota; Actinomycetes; Streptomycetales; Streptomycetaceae; Streptomyces	67351	ARGOS_000038	v1.0	NCBI	9298731	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/906/245/GCA_016906245.1_ASM1690624v1_genomic.gbff.gz	unnamed4	1	-	6	72	9202	-	9202	7791604	7791604	1	-	GCF_016906245.1	-	-	-	haploid	Complete Genome	-	-
NZ_CP070259.1	Streptomyces californicus	strain=FDAARGOS_1213	GCA_016906245.1	cellular organisms; Bacteria; Terrabacteria group; Actinomycetota; Actinomycetes; Streptomycetales; Streptomycetaceae; Streptomyces	67351	ARGOS_000038	v1.0	NCBI	9298731	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/906/245/GCA_016906245.1_ASM1690624v1_genomic.gbff.gz	unnamed5	1	-	6	32	1236	-	1236	7791604	7791604	1	-	GCF_016906245.1	-	-	-	haploid	Complete Genome	-	-
NZ_CP070249.1	Streptomyces californicus	strain=FDAARGOS_1211	GCA_016906225.1	cellular organisms; Bacteria; Terrabacteria group; Actinomycetota; Actinomycetes; Streptomycetales; Streptomycetaceae; Streptomyces	67351	ARGOS_000038	v1.0	NCBI	9298721	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/906/225/GCA_016906225.1_ASM1690622v1_genomic.gbff.gz	ANONYMOUS	1	-	5	72.5	7826524	-	7826524	7826524	7826524	1	-	GCF_016906225.1	-	-	-	haploid	Complete Genome	-	-
NZ_CP070250.1	Streptomyces californicus	strain=FDAARGOS_1211	GCA_016906225.1	cellular organisms; Bacteria; Terrabacteria group; Actinomycetota; Actinomycetes; Streptomycetales; Streptomycetaceae; Streptomyces	67351	ARGOS_000038	v1.0	NCBI	9298721	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/906/225/GCA_016906225.1_ASM1690622v1_genomic.gbff.gz	unnamed1	1	-	5	69.5	211634	-	211634	7826524	7826524	1	-	GCF_016906225.1	-	-	-	haploid	Complete Genome	-	-
NZ_CP070251.1	Streptomyces californicus	strain=FDAARGOS_1211	GCA_016906225.1	cellular organisms; Bacteria; Terrabacteria group; Actinomycetota; Actinomycetes; Streptomycetales; Streptomycetaceae; Streptomyces	67351	ARGOS_000038	v1.0	NCBI	9298721	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/906/225/GCA_016906225.1_ASM1690622v1_genomic.gbff.gz	unnamed2	1	-	5	69.5	9764	-	9764	7826524	7826524	1	-	GCF_016906225.1	-	-	-	haploid	Complete Genome	-	-
NZ_CP070252.1	Streptomyces californicus	strain=FDAARGOS_1211	GCA_016906225.1	cellular organisms; Bacteria; Terrabacteria group; Actinomycetota; Actinomycetes; Streptomycetales; Streptomycetaceae; Streptomyces	67351	ARGOS_000038	v1.0	NCBI	9298721	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/906/225/GCA_016906225.1_ASM1690622v1_genomic.gbff.gz	unnamed3	1	-	5	29.5	3243	-	3243	7826524	7826524	1	-	GCF_016906225.1	-	-	-	haploid	Complete Genome	-	-
NZ_CP070253.1	Streptomyces californicus	strain=FDAARGOS_1211	GCA_016906225.1	cellular organisms; Bacteria; Terrabacteria group; Actinomycetota; Actinomycetes; Streptomycetales; Streptomycetaceae; Streptomyces	67351	ARGOS_000038	v1.0	NCBI	9298721	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/906/225/GCA_016906225.1_ASM1690622v1_genomic.gbff.gz	unnamed4	1	-	5	29.5	2059	-	2059	7826524	7826524	1	-	GCF_016906225.1	-	-	-	haploid	Complete Genome	-	-
NZ_CP070245.1	Streptomyces californicus	strain=FDAARGOS_1212	GCA_016906205.1	cellular organisms; Bacteria; Terrabacteria group; Actinomycetota; Actinomycetes; Streptomycetales; Streptomycetaceae; Streptomyces	67351	ARGOS_000038	v1.0	NCBI	9298711	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/906/205/GCA_016906205.1_ASM1690620v1_genomic.gbff.gz	ANONYMOUS	1	-	5	72.5	7788344	-	7788344	7788344	7788344	1	-	GCF_016906205.1	-	-	-	haploid	Complete Genome	-	-
NZ_CP070244.1	Streptomyces californicus	strain=FDAARGOS_1212	GCA_016906205.1	cellular organisms; Bacteria; Terrabacteria group; Actinomycetota; Actinomycetes; Streptomycetales; Streptomycetaceae; Streptomyces	67351	ARGOS_000038	v1.0	NCBI	9298711	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/906/205/GCA_016906205.1_ASM1690620v1_genomic.gbff.gz	unnamed1	1	-	5	72	8696	-	8696	7788344	7788344	1	-	GCF_016906205.1	-	-	-	haploid	Complete Genome	-	-
NZ_CP070246.1	Streptomyces californicus	strain=FDAARGOS_1212	GCA_016906205.1	cellular organisms; Bacteria; Terrabacteria group; Actinomycetota; Actinomycetes; Streptomycetales; Streptomycetaceae; Streptomyces	67351	ARGOS_000038	v1.0	NCBI	9298711	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/906/205/GCA_016906205.1_ASM1690620v1_genomic.gbff.gz	unnamed2	1	-	5	71	11547	-	11547	7788344	7788344	1	-	GCF_016906205.1	-	-	-	haploid	Complete Genome	-	-
NZ_CP070247.1	Streptomyces californicus	strain=FDAARGOS_1212	GCA_016906205.1	cellular organisms; Bacteria; Terrabacteria group; Actinomycetota; Actinomycetes; Streptomycetales; Streptomycetaceae; Streptomyces	67351	ARGOS_000038	v1.0	NCBI	9298711	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/906/205/GCA_016906205.1_ASM1690620v1_genomic.gbff.gz	unnamed3	1	-	5	69.5	264825	-	264825	7788344	7788344	1	-	GCF_016906205.1	-	-	-	haploid	Complete Genome	-	-
NZ_CP070248.1	Streptomyces californicus	strain=FDAARGOS_1212	GCA_016906205.1	cellular organisms; Bacteria; Terrabacteria group; Actinomycetota; Actinomycetes; Streptomycetales; Streptomycetaceae; Streptomyces	67351	ARGOS_000038	v1.0	NCBI	9298711	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/906/205/GCA_016906205.1_ASM1690620v1_genomic.gbff.gz	unnamed4	1	-	5	72	9202	-	9202	7788344	7788344	1	-	GCF_016906205.1	-	-	-	haploid	Complete Genome	-	-
NZ_CP070242.1	Streptomyces californicus	strain=FDAARGOS_1209	GCA_016906185.1	cellular organisms; Bacteria; Terrabacteria group; Actinomycetota; Actinomycetes; Streptomycetales; Streptomycetaceae; Streptomyces	67351	ARGOS_000038	v1.0	NCBI	9298701	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/906/185/GCA_016906185.1_ASM1690618v1_genomic.gbff.gz	ANONYMOUS	1	-	3	72.5	7814960	-	7814960	7814960	7814960	1	-	GCF_016906185.1	-	-	-	haploid	Complete Genome	-	-
NZ_CP070241.1	Streptomyces californicus	strain=FDAARGOS_1209	GCA_016906185.1	cellular organisms; Bacteria; Terrabacteria group; Actinomycetota; Actinomycetes; Streptomycetales; Streptomycetaceae; Streptomyces	67351	ARGOS_000038	v1.0	NCBI	9298701	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/906/185/GCA_016906185.1_ASM1690618v1_genomic.gbff.gz	unnamed1	1	-	3	70.5	18407	-	18407	7814960	7814960	1	-	GCF_016906185.1	-	-	-	haploid	Complete Genome	-	-
NZ_CP070243.1	Streptomyces californicus	strain=FDAARGOS_1209	GCA_016906185.1	cellular organisms; Bacteria; Terrabacteria group; Actinomycetota; Actinomycetes; Streptomycetales; Streptomycetaceae; Streptomyces	67351	ARGOS_000038	v1.0	NCBI	9298701	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/906/185/GCA_016906185.1_ASM1690618v1_genomic.gbff.gz	unnamed2	1	-	3	69.5	198329	-	198329	7814960	7814960	1	-	GCF_016906185.1	-	-	-	haploid	Complete Genome	-	-
NZ_CP085935.1	Collinsella stercoris	strain=FDAARGOS_1572	GCA_020735465.1	cellular organisms; Bacteria; Terrabacteria group; Actinomycetota; Coriobacteriia; Coriobacteriales; Coriobacteriaceae; Collinsella; Collinsella stercoris	445975	ARGOS_000038	v1.0	NCBI	11374581	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/020/735/465/GCA_020735465.1_ASM2073546v1_genomic.gbff.gz	CP085935.1	1	-	1	63.5	2460750	-	2460750	2460750	2460750	1	-	GCF_020735465.1	-	-	-	haploid	Complete Genome	-	-
NZ_CP068135.1	Bacillus cereus	strain=FDAARGOS_1084	GCA_016727405.1	cellular organisms; Bacteria; Terrabacteria group; Bacillota; Bacilli; Bacillales; Bacillaceae; Bacillus; Bacillus cereus group	1396	ARGOS_000038	v1.0	NCBI	9170141	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/727/405/GCA_016727405.1_ASM1672740v1_genomic.gbff.gz	CP068135.1	1	-	1	35.5	5323797	-	5323797	5323797	5323797	1	-	GCF_016727405.1	-	-	-	haploid	Complete Genome	-	-
NZ_CP065881.1	Bacillus cereus	strain=FDAARGOS_919	GCA_016117775.1	cellular organisms; Bacteria; Terrabacteria group; Bacillota; Bacilli; Bacillales; Bacillaceae; Bacillus; Bacillus cereus group	1396	ARGOS_000038	v1.0	NCBI	8870961	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/117/775/GCA_016117775.1_ASM1611777v1_genomic.gbff.gz	ANONYMOUS	1	-	7	35.5	5307522	-	5307522	5307522	5307522	1	-	GCF_016117775.1	-	-	-	haploid	Chromosome	-	-
NZ_CP065879.1	Bacillus cereus	strain=FDAARGOS_919	GCA_016117775.1	cellular organisms; Bacteria; Terrabacteria group; Bacillota; Bacilli; Bacillales; Bacillaceae; Bacillus; Bacillus cereus group	1396	ARGOS_000038	v1.0	NCBI	8870961	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/117/775/GCA_016117775.1_ASM1611777v1_genomic.gbff.gz	unnamed1	1	-	7	31	5108	-	5108	5307522	5307522	1	-	GCF_016117775.1	-	-	-	haploid	Chromosome	-	-
NZ_CP065880.1	Bacillus cereus	strain=FDAARGOS_919	GCA_016117775.1	cellular organisms; Bacteria; Terrabacteria group; Bacillota; Bacilli; Bacillales; Bacillaceae; Bacillus; Bacillus cereus group	1396	ARGOS_000038	v1.0	NCBI	8870961	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/117/775/GCA_016117775.1_ASM1611777v1_genomic.gbff.gz	unnamed2	1	-	7	33	466364	-	466364	5307522	5307522	1	-	GCF_016117775.1	-	-	-	haploid	Chromosome	-	-
NZ_CP065882.1	Bacillus cereus	strain=FDAARGOS_919	GCA_016117775.1	cellular organisms; Bacteria; Terrabacteria group; Bacillota; Bacilli; Bacillales; Bacillaceae; Bacillus; Bacillus cereus group	1396	ARGOS_000038	v1.0	NCBI	8870961	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/117/775/GCA_016117775.1_ASM1611777v1_genomic.gbff.gz	unnamed3	1	-	7	32	11228	-	11228	5307522	5307522	1	-	GCF_016117775.1	-	-	-	haploid	Chromosome	-	-
